1950,419685
2157,9786
98245,623
9568,166
80107,768829
51886,63365
347113,694
46533,2826
4743,314
40,87797
63165,23741
95,42453
3581,645719
228,77
039737,94661
175,72
39,1253
3187,5286
12680,3434
87187,5442
56355,57
969,419
10,26
0024,214963
98,84
413,87311
03210,12
581825,183589
521,437
780241,27
459181,197
05,3693
449,754
291,8549
6559,28
27,711284
55,25
454,98
268,4518
20,118242
612,41613
284994,179981
44109,24128
8485,212
80,39392
938868,2345
5208,41
934,233222
415,2494
435633,41231
60,274262
084,91793
90,5313
687,861
52139,77861
8411,212162
6097,5837
06232,976
224,34268
98,37264
10104,4993
70,758
60,879
97910,61519
50,3393
1844,1186
687975,352361
05,9876
589,434331
75,42438
32,97
41,361
81,963992
847,92
948,263291
121163,259794
01539,941644
4126,97
176605,88
56,83
26450,28
4856,973
5414,8758
9362,6559
4769,94716
998,545266
30239,83713
483,93
529,436
197,19
22,239
1976,81866
83865,212538
200463,24834
280,6185
810124,728
93785,512
950309,56764
0586,72
42,911178
04,936364
17,446
89202,817
3748,972448
943,946361
7874,758
930,62
159,652368
985329,63267
47782,413
7572,14983
530,81383
552,63471
717190,1456
85,17
579406,18473
92,84
4140,989939
273,9661
267348,9383
2040,26
170740,86914
469840,149
2881,18
49,1148
09992,49231
5381,56712
3850,52835
1743,35
24,13219
83,9445
655902,2893
33325,87844
916123,319
92414,313811
854,3228
10,5517
51,96831
12,836
697,8242
6773,867415
525,696
096487,27
944330,48152
048329,596146
9894,81
041534,64247
69,8599
34363,172127
52726,187567
130595,29751
015,399973
26,677712
5839,25776
199098,9819
86,352942
6844,3323
401994,273129
72,126
82,97133
305,7688
8563,34
16,1489
105,5315
807,919164
509,22923
5075,285218
061,56869
642139,38
224,17
861,12998
8553,7768
64557,328598
9121,635
07004,278627
652578,44246
25,44829
548,911
670051,457
429,22
126618,86363
6233,86
307951,65
440,319335
0725,146612
251,455573
970560,946953
62,875426
357203,71
40,369
08359,969
64,679
9792,467
40,1752
914,5798
70,72
36454,984679
37,2566
471543,649588
683,276181
948708,9387
528965,39
2581,726
7695,84827
6618,96521
560,836846
2856,65
38,4286
57001,75353
6910,827626
4342,4377
2051,68
75713,6133
01510,48
965,15
05,6799
05681,8153
363246,744471
4357,66
2786,46
1586,575194
483,55
075754,82
0411,193
51,129
57498,259
833876,895666
057593,73
21,2353
910680,22
60919,751
412,257
937778,6117
2683,3177
5311,943
725,61335
830965,6624
80,59
8990,496156
41313,431
921052,162963
7153,33
58,115436
352272,747
323,94843
145,86
61337,63
9786,148952
50606,28758
042026,8194
754407,53151
6206,1698
98951,98597
705167,78
53,9435
387889,6317
88,276
6032,67758
9906,195576
73858,1382
36,336
33,84165
14996,33
52982,897
712620,27
535983,56
02171,83
35,155
752,15223
37,474692
045182,71
56602,1283
615,86
8779,31
209,143
38257,45
93428,858769
2555,57
0792,292
852648,61113
534340,375552
16,334379
25967,5493
83,467
202,646
49,681
87,821276
46,55786
268,616
43078,151
6344,155
64,474138
337572,48
39,239977
097,44765
8937,238891
74834,43
72294,38
960,2887
800,5316
4974,72
05751,83519
154193,9496
53827,924245
1724,41453
71610,55
83,591252
00674,377693
87,3794
2366,824247
4504,864356
0959,72438
105,691312
104,761
596717,295797
0317,29
9660,653965
76048,61485
563,239
25,65
8929,1223
6975,644
49120,155541
534,66
0228,79785
32,91253
59,4759
20,7731
10807,868142
21,643239
6802,566438
44503,34
62,4662
60,683579
756781,38985
535322,284
5153,5158
18,82269
3609,134163
23,769495
618962,699
131120,32
53271,442598
224214,124
90984,7953
18,46
56983,644
4699,537
267,48
64515,24964
0246,8945
33037,3586
0637,2341
76,247
9696,945
593076,3728
521715,18
2855,378
2295,4321
59,853744
857017,2856
30,92382
36,713
035913,748
1619,317
09580,3826
979178,122444
03840,15878
31,621
035,522411
761,957
843,489
87000,774931
045,27953
444,8552
31,81
051,218723
388509,89268
767196,69
13,76
0460,541219
82786,591333
883610,649
1442,928
6470,58597
255,61349
524892,82926
841,5715
76197,327974
132052,892
7346,657
495372,125
44,3439
41913,537369
53,942
180439,38345
060,24233
725,34
316,731
13552,73
3557,969331
6868,291
317,715
03877,35
48896,561875
28664,58
08,56
311,866951
9144,92
718872,39943
36,63541
2491,787287
127,341
129,9579
413513,864215
95555,81
4513,45336
23831,693
084,184
3996,323325
48362,69
27586,86837
572,777819
79,73813
819993,54
6356,899479
25,53
60166,962654
12,8211
971307,468
684,9899
84613,453
4428,674222
291987,83582
036,62
02,923
216,17
62,37
45745,4566
79,55631
7690,1182
157,7999
081,428
007,8595
081,615
326,11
138,878456
69,31477
095,52617
90371,75625
153466,2627
92,21482
971,1993
9728,3718
17,742
50730,316279
116,15
158918,91168
76374,88
423148,635385
818,74
746027,7324
93,3518
68,58545
664707,828499
381184,136
24,36441
754207,874868
060670,4799
690249,2443
144,1222
3798,575
08,78898
226261,42
80008,334
486590,77
800795,61683
44,73327
265,47
28747,623
65199,57
90257,19
16899,8298
154939,2897
314833,613915
09,6473
77,217
34669,76237
446,72966
231,674792
37725,63148
58018,83
001714,58791
470470,41938
37,2855
48,636
027,487758
726296,37827
17,188625
068,695761
411199,5169
04,41526
44,44
84,8881
329,37222
722705,3972
314977,9378
957988,8521
76,42
95935,564
11,4366
805,195
59,345
677,57
328,8883
16272,412814
21,3664
761943,87
703596,998993
219,687592
707283,86788
77,82923
33,83112
29026,852736
08,762
599,641332
88,95
0590,9283
7067,645253
72358,246451
945,56653
252089,993371
171520,166732
001594,754
95,839694
90,924
4445,744
83669,7913
36,541
9551,9614
90480,2672
3621,58883
7854,33953
3582,489
764,65
49,6669
242804,67612
67,9141
0992,25311
448958,618
659863,7753
34,25
28,511363
9320,369542
5555,344187
00,9512
6540,23
213,3524
830,897
154840,8832
80457,3768
47,59
68,37
41592,6987
736,87
089140,4199
31866,646
029,1464
91,4598
01,489674
451,83341
6260,97
578,69163
505716,26129
42,62111
6609,916811
54,137
633,939
8264,674765
725,3984
77412,52569
713268,854297
764,271158
41,39819
142833,346
574,2538
518793,63
402,5443
329119,1299
274,45281
0009,144
602816,343
424429,463271
15,19476
6627,672798
74,424
4343,41874
991017,45698
723,349122
648,8587
26314,5615
3234,7466
87,8375
7809,784
20163,817
33872,3192
341419,499563
94,2596
780187,434
21866,369
2594,23923
96,57
4660,765181
2334,847776
520,28
517,617
0914,7452
340,63
29,488285
0157,237
642,76719
1123,51
3414,491383
892789,5718
1868,232
63,93234
386,793
734,173881
26,23
523912,46449
720364,5242
391,35439
642243,6639
37442,791142
577,44
296,173
9698,228731
93698,63485
9139,77
04,14163
9485,76824
00192,112822
297,761379
494,315866
550,59461
41,4925
908657,97545
12276,9279
0862,5687
2750,998
687,18646
40987,6731
962708,2699
59,868583
3328,73111
45494,11956
98622,46798
546,822376
30193,95
02,756712
444257,827
570,8883
21953,36
3509,97722
1131,5168
3673,66699
99,37957
8466,8539
07,688722
916,183
1015,48
24970,262297
0149,82
94,41
09,65
4963,68
61828,468534
57,66
70,46268
32706,53
85132,556
0943,9548
1828,43814
778,42143
27719,1371
80413,1264
57,377
95,3581
27,479952
628,12
789514,2141
7281,7195
41609,27147
2711,282
25014,645813
725,33562
4098,22
25,725741
560355,169
49157,53937
226,928244
80492,515318
39894,93
9325,73811
6075,95
33,3156
5028,529393
7442,616767
921858,584
749,439
70865,58
207,91
25,492552
70,21859
343,874
04,82
4737,97
594,29
5236,176856
6626,32
47791,5344
37444,492
8846,73
41,72
10,1529
353,44
2580,6217
2680,529746
810438,3186
3559,616
147945,5971
48,71
98,35291
39255,24
93983,142821
9988,8764
83378,47
87931,578
87658,73953
20005,43
3639,87695
014063,184
1927,738923
4334,76349
8694,56831
90,174696
6148,454
073,482
780,97426
89320,433
9508,952622
983,147
05,83
50257,13847
8994,921
62,63
975,91
426,147211
8694,689225
900,2367
30478,185
13,6862
24,471
647,25
49247,371236
25601,356
4739,267599
624322,17
754,456
60619,41
200898,663
47895,116
41,5919
701976,641347
613328,66291
390871,998
5705,44
3924,584
17211,7366
1469,4178
828649,53181
859,835717
42751,982
260151,148641
53459,975138
77,94
43,311538
348833,33793
2789,485
6268,67
665,83279
502,2529
3079,32429
895,9973
9125,33
48235,129
53,4163
7328,2755
618,8442
2089,5715
39135,1737
19,767624
817324,53
6890,482
61456,78663
2068,99449
23869,814973
0512,565972
245,67
342883,5825
6269,33
3285,156731
802,3772
720603,957
653,935
45,738
06,29
896265,96671
33,279
106379,987653
3093,94
454068,928212
53138,868866
393,138451
14,41
430985,42326
148,7285
9808,35345
92,84861
405,47719
53,79655
653,27
63,63
01971,2679
503,432531
86,99
01289,369197
2345,519
99,296243
7510,742
40910,9616
5263,3311
6817,53
36,117374
322,63152
2631,7477
227,16
2808,785257
69871,38
09,12972
12194,118267
176892,987559
4544,6495
92316,48
2250,54
55566,598693
29,726942
850843,548
167166,88978
25,4961
668,271997
59099,47198
9285,111831
4629,4764
91,458851
04659,555
4790,688
65613,91375
631475,871
316792,245
40594,21884
8859,118426
69,957326
66,638
861,68
91206,859625
709,898
43775,7632
25,579
61854,59
2432,982435
292223,672823
60305,2729
359697,75
7727,96378
7053,8487
88,724436
019798,847
621,699
208,394
707521,35318
52178,28929
153,62
07065,76878
1400,31288
29,473983
1232,197
65,1235
76467,59
46,22
38651,1656
99,8214
8890,339
666,528
9208,59
207,38
989004,55167
673,12
05071,721
435,9373
899350,5368
50,27125
02,347
6940,64
59,93
58,21
7574,46
99120,39737
21016,3249
37,56
5971,114574
632,633
16514,85737
178676,193
052,611
75,4968
068,597719
09233,7186
9121,71832
56,881772
873,164777
46354,829134
38534,27
15605,377695
444136,86218
964,568898
87,313
82,997
053093,96
1598,14
780,78336
07504,391785
01165,518367
916,91776
8688,59
554251,428173
867,229
330,16
53,93
689620,5215
99919,338
5548,9672
060985,849746
07703,39
508,8184
467,89
758005,6273
757164,983275
01,93
68,32
2003,59617
8128,91262
5317,18
408228,55876
488,835592
72,17
740,84763
85300,345
61102,55
165612,261
84824,828391
20741,786234
19,396666
055112,82
800445,34592
8137,645764
319807,24
8518,61
58,592
51,263
98,122
11597,249
7421,3826
5826,325917
2243,2355
74173,564
09423,559387
413,51726
698,4483
72,462
5340,9523
518281,861914
02131,9369
921402,48
642458,6755
2711,859642
238,497195
394,878
199,4624
57,544121
1703,99182
4772,4622
0896,55252
12563,196
84,594731
56,418238
36862,858547
7102,532
97515,642
772750,687565
42656,549
8359,73
75968,426
3932,35
161,2333
3462,77
306385,893
12,56
103,9375
34,932
23742,814484
449,7584
41111,94918
318684,71
70,51
7840,96
02294,516
54,6232
28572,174
994881,29221
62537,367366
221,785688
84,476
897780,427662
36,45
215,968
93,91
83565,23
119562,94
35,51
37313,9977
24907,168
28982,118391
61,158
35895,18
184479,1741
0229,12
3355,154523
032801,97
293295,972726
5433,117588
07,4244
31989,28
420218,69
80642,577
7040,3792
3825,524
12,35556
45,13
13423,549
697,6482
5972,1554
92841,369629
59,38
422664,36
92446,977
26,663815
974141,85
50632,171489
8724,69
3707,889241
903,763874
71,68
42131,42
629,378843
344,27
26781,91774
353,66
918,93
201,599741
135659,63339
72,68128
49,9345
8836,397
62162,474
7755,43
87,8673
44392,81
0600,1254
012,983
437580,37
7521,155
900,9951
1932,611
6955,892866
430472,317
7176,74
723,64654
211655,383
122,58498
239109,244573
088589,5399
965418,8354
9762,65
192,2552
28,83589
05003,27892
3175,611
42588,942996
110,22358
79,988819
56,99
4179,261583
063029,517
0955,4223
748070,264285
40162,8269
904,147
37920,61
886,75943
584,29
03420,395
69837,354343
658,23
57,483
961,12
77994,483243
2824,387
04,94
159,49
952,395
0350,89
1908,71127
40,11
118,943443
08638,696
34,893
347912,115
29,512
229,95664
9549,76783
859,42
47296,359262
699916,558938
87,278
02,25
029989,999244
35718,9531
51,98
508,9484
3910,95
17536,99
98469,617
6710,1536
71663,2118
03,58454
18,62
310,85587
06055,95
685,517885
27516,64
427092,84476
686,291
092,628
95,31
41486,958433
761,67
5340,17596
36,71451
747,32
95,3589
08,687
6137,57743
48,498329
23,7614
6725,47877
28,83937
459,26228
716,233
3503,779
982,69
08797,429122
214,76633
62963,4974
142,411567
8493,234
893,39881
63912,23
959,182
1367,115
3674,396
98275,267
90325,41
77621,165
749305,29639
53,6316
29249,25
132473,622621
4448,45895
40,91
666,73
487766,37
89,29
191098,24
353707,386
250143,845
54869,32866
8775,555718
8944,18
88650,76
455287,81
273,87823
1096,15593
16,17
353191,485367
44025,87
96751,71247
08,7398
21206,1635
75168,9694
65812,4642
9153,4868
24,49585
7468,81
444,22
0055,28
5118,897652
61396,546735
5406,65292
840,46
0481,66
21218,34
666,143
042,15539
50,43627
0448,2499
614532,67
97,6771
469,9768
56,13
92246,3865
189,86935
33623,12958
198,1268
29,46855
544486,38567
36918,439192
00437,5929
551520,78
33385,556451
39632,26
72,996
92,46
0608,87262
767212,563
59237,12421
17428,99598
56806,31
346,192
10048,57
810,88986
208819,75345
69999,479
194758,88
9089,291587
3740,73
4441,34134
893972,43219
0673,56778
3525,733463
57,126814
1940,5646
045,831192
666,99812
4874,626
71,532
86724,545
85,325
2599,261817
98846,53
56,335793
15,34
41587,795116
030208,5957
331803,3746
19,243
542,3558
78071,3165
185,25713
3813,834
11,23
60982,298
660580,976549
122,974229
70875,4289
9123,6996
01,56283
7054,95
7393,71232
076857,24759
50,39636
62212,46
308793,588
61404,6818
34,37
730588,65849
716,528
55,844611
57,932
9375,334252
715082,11
898952,148927
744,681718
924,266
271406,28
99509,5289
22,723
868,269
66,459
14,7851
400063,97414
78288,19
0527,91
678529,36615
908989,912
081482,41726
032,23428
8331,35472
9932,872
597,54597
1639,868831
67120,78232
338487,5561
6051,13
86560,958251
540939,576
06638,732
248264,49829
16529,612446
6639,93
5067,21
728,69673
9995,26447
3356,3665
769539,87
99,557
868900,82556
65940,47615
28,995493
637,527
56040,426634
404908,368
68,35
652,6549
07,28
53,62341
744,76178
99,1435
68866,944
478,899
65518,715
7624,993664
7186,566
847,9631
2703,422
2828,243664
4998,139714
16,4816
96692,1248
78050,83941
6320,87661
00,3376
3811,3268
473364,98
85,5515
80545,69975
892261,28295
2087,865149
2979,93672
459,125761
84,831538
73,424
38998,154
31,45371
10516,16419
833,41529
155243,4274
61064,358618
297900,66
18,356279
07484,674151
59,645859
0964,78436
6508,8898
8185,17827
944405,78187
07,148
23,5928
412,49
10,69873
13,7131
862408,9656
7544,35
1835,21
99,557939
453,691871
483,786
06,3933
039,8688
440756,517985
9716,443234
71396,657645
748,36729
34921,494674
74,75746
094503,6724
763,63
0327,721661
6842,54167
813740,3376
57709,554672
757122,72
6541,754939
66,32
087,53113
8351,54
391,12
646,6547
48537,34713
13371,65249
69,155162
16,493
355673,136
74261,696972
15,261425
19640,32
2061,4281
84107,96377
317819,281415
71002,27432
794530,62279
198810,89839
257,343
341,127178
35962,88
69,2514
4387,82
2139,562949
823,362
706,44
0142,644
91960,52148
30,443
3787,7955
428494,61
680083,358
61,561132
0193,452
77,183
25,591173
4620,856
9928,4561
5392,898752
691430,763
21911,739
389772,7185
600,2756
45,527111
14836,8821
8692,92
01,669375
336,64
78,83569
163,55471
39,928
04058,2951
09,912732
50639,929161
212,498
013293,6516
55,476
445610,683
030,953
52,25
457,24875
97101,668735
393,116321
8540,183614
92958,817
98247,86
695271,165477
183570,48326
807151,24
072278,62
52025,6473
5761,6262
74223,627425
90787,9222
20,321
683,25
1543,62
843,698
305,475263
12,8855
23673,99831
80042,2718
20656,11
923255,545
8441,69626
236,691
33,19242
04814,5425
8166,431
10,852
995,51844
629989,45543
6399,98
99,492228
23903,67494
98,153735
57918,37221
53,3515
51430,429
486,37
0069,7858
2931,278
5112,3844
19,6511
459,84747
9491,56
59,32
984,49774
30468,39751
713,1776
35,467
9955,16295
533,981
325692,553
18,824
311657,667522
61473,534
655338,13177
5004,8624
00,951245
9148,724759
981,4811
2118,678
57,396
1476,4862
68,29
28,859
22187,21
72,694
296,354633
564429,26669
01,47962
021,34921
583,4952
8955,19395
28,82
011,8542
02,3351
33485,11
951736,4772
67399,843
67,7369
788,638
434147,75511
91,514
279,31
64,2391
6598,6176
338071,845832
49440,655539
249958,71433
050,61
3506,4483
10109,89629
631348,482
405,58
50508,271779
544851,619992
45997,61
149,457
510,9371
3984,73
91,7589
753,592938
9248,5979
26712,52
2950,25
990,47547
578994,99
618,93528
884335,298
36,35244
3222,647771
530,31
48,46
9808,19
144,81379
9548,8362
834028,76427
25509,5231
48,112758
12433,913
973,897327
7663,56612
47,28
897,84311
47,15
0595,6954
50,264649
5405,87298
96184,56
830726,62688
54,176316
0923,851487
37,582414
356170,149329
7686,48518
8065,631923
9712,16443
652621,15245
2187,842849
028,8177
567,69
28380,28774
835973,5918
1149,63913
08,32
9060,8244
255,572862
2843,283229
30364,92395
333629,51
589,395
357,672
38117,76686
8999,573
62,6223
7177,28
107683,55
79,67
77237,64449
16,68172
1324,569
2066,33
447,82524
29258,119314
20698,62825
59,164518
56322,873278
440512,58
27,95315
3801,47
49732,291448
923,893
72185,3773
23,92751
7822,613
2066,2773
238,59
2041,4867
5030,92
218842,6967
205272,7934
10168,92
26386,95
99713,26651
2948,7884
92,676
289983,814247
7024,51545
231,924148
866,61992
255,79
2772,19774
830,3522
775402,229
31852,12287
571,93
604025,516784
202,11678
967,33
854,899
425,244
20,517274
82611,36
721351,687445
1782,694
899537,46774
294,41961
0367,735
56,47
4604,531
58,97371
7029,68
90,3931
7817,567693
608789,59
66261,2835
81331,2991
101,96
526401,12
53455,52
92,984
543101,69
5381,11295
948,935411
0969,278264
32154,96548
87,1431
37855,379441
95700,4281
42361,976
2437,963
600,5291
944,8122
741821,421846
705090,11737
56941,2279
251,4927
4675,583
4638,6453
811,835
4318,8731
27,7834
86974,3275
385,87334
559792,18
87,488
25861,392181
4172,3422
661635,925511
0340,14
536406,3127
42,139
166029,85116
67840,9329
537,2375
680123,15973
351187,126
491,884494
389,12213
68,77
5726,145352
995,42
869,3983
562,76
88059,63541
48,24
827,41
285197,123251
53871,2136
484020,855632
7676,61
88947,61942
59911,624
04011,337873
47,46271
6132,95
0463,889
169623,29
10541,377
849582,863452
044,76
71,14
80,275617
73,54
78,3555
80235,936152
64275,981778
71076,534
818840,478853
09,23
54,26
634,55
71,282446
5588,89
8533,24
49,51
835,215353
806974,182563
67239,3992
982583,29251
8894,49579
24,7295
3690,99467
026,9628
5094,6676
325,55
844,1315
150,872561
31,6362
0121,78971
613864,73969
996,271111
90820,94875
85975,616159
59,98
54640,2644
59364,468624
770,79151
569238,524
00,132
77382,386
46037,2418
062693,16
695,65742
408681,519
7280,953
65,99489
288,97
03,91839
092,49165
214,517979
1849,54
30,98
10922,18
9427,22373
34,14462
875636,87
5103,592843
041458,1687
019,773
24146,34339
18266,63
625105,64268
08,51
348,14855
988,781
32,59
2443,666
030943,136575
547,761
54459,13
252,146588
232496,798663
552,56
25,68
111391,5229
209,881651
61431,32
2893,211
8862,8111
1121,228
36,32555
851018,636
6112,664137
635,7235
2860,24659
3947,94128
25,41
36,342
636,45748
6186,51635
8720,28279
13184,9636
039,6174
964635,777979
385143,579369
02,13288
186527,722
717067,34398
323,7555
709,763328
16871,4711
882342,63964
244,835
38,648227
0091,55
294,18
38,119683
462962,336811
63,62
223,3388
03,481
988,767
6205,7378
3442,166444
42,473311
22679,38696
63,94
21,465
58875,62617
9297,31366
64727,528
73447,32851
105206,59
942950,246
62578,458
05,49877
17161,87324
84387,5163
148205,2478
502,485984
89589,9141
64086,555
028285,44655
40,787
730,399411
072411,487423
20,267556
7336,54
744,25852
017936,518
673,21
37628,69
76,659761
873754,361
01,65885
041,87
415,19623
529,126
99,3775
76,259454
011,65
725,898
648885,54
327411,65297
964,728639
5257,468753
951,12
26,7252
28002,59148
477,762
7770,98143
326470,76
400,624496
835693,522
3890,29
144030,52
486623,332397
0892,24
48663,39899
925360,675
90225,1357
06,712613
4161,41
59718,843
816,8279
445,463
33,682
39707,617
43,871156
47,344259
77,643
10,35
977120,492797
17,295198
166,26762
892,627452
138839,3642
981,182
2027,2478
3441,275283
62,158477
77091,74
520805,12722
3777,793751
722135,64
334,93181
7926,137838
001720,22435
093654,665
00,81142
43,114
32984,4122
7999,721828
93816,954841
319265,9494
7903,3662
88,43
163419,575
419406,174
353,175737
32649,6436
110,911716
543,81
440550,56
850488,6635
65050,21545
80059,35892
341,5928
630,328
5086,15669
575,75162
35,369291
212,941
663,16677
394,5623
534004,25
97906,726
4348,29
11164,998661
88,535
9791,71
521034,857
76,68
29,522
573,34
21,7323
3758,54374
2264,83
071,46
342,5269
0662,951319
5366,642748
04,31666
687,26
74,9749
404696,9471
429610,82
60487,8439
41,6451
9627,441
2507,16
39649,83415
144,528672
28,632423
20011,138992
181,654938
352,983
805528,58
523,71396
38,597
2607,517
51,671
0436,559
085469,595
31,72697
52,1249
7168,642
9543,529
93752,8521
2268,97
559,213666
36,798
1311,42354
921,7234
35064,359191
4881,873436
01,642
6834,2569
973,54
0481,91769
7104,117
27,69931
632435,11614
5137,56936
50528,13495
964312,661665
582,5967
44462,33799
85336,1639
778,22
641297,132
16555,7873
79618,672499
3207,88
4275,38
52,41693
757886,227
39864,426614
85344,35
1284,562
333904,162533
919,358
6600,36
970,757
55351,66274
332,776
077146,212
44237,2965
134,453
325828,99
05,65211
438,884
279456,32565
0351,51
09178,446453
41668,6392
3678,17377
7686,42663
326766,717832
05,23387
81815,637178
5742,334
04663,736996
982,884692
104,479278
4219,17459
520986,9319
95779,5644
543,253
3195,46775
61394,25279
787611,674
8812,18144
938956,92211
690,42
598394,33
35223,9799
4226,33
79,118392
5570,38153
6490,231814
1934,8561
168,226352
677,42
22,4891
5633,615314
065,368
257,247
34173,765
3454,94752
81028,539651
184,11918
32,88422
2922,674138
8479,2523
904913,692985
982345,6878
668,188
65,455
865,251
42,265
21906,79
136183,89
224773,317
10,66
26522,58
67935,744
9479,69674
8368,9148
559572,117525
12895,75
992,774
1696,25276
7294,8761
73,12973
06,1749
688,1227
82702,523564
189154,87
194849,452818
1282,291398
07914,27
33,92
26853,67
4103,48
47922,269293
07389,518213
00475,986
6989,388688
788929,97
977,29
78,623
91,3267
79,84429
62182,85
83,15
3670,9948
3439,927524
498932,75177
014731,91
3048,596
98,679865
690,96
1565,49
306530,34662
382,46
15112,1117
11698,78371
829,2986
803,63
55,188
279,992
419,689712
86,628713
937,326
15,5545
596,856
964,628
70,493719
22,32
38143,366
44827,868
685,1473
9092,337878
777452,4717
2826,71338
8494,6935
96,322845
218532,86181
80416,37151
3601,4739
35049,558536
440,384
008,523296
83,253752
2304,35
72,826
383,837131
10109,887492
54,453981
368071,42
422348,8616
56823,91
44139,19
369,68655
080,7337
917,69946
8410,167528
07,876366
9732,71
129583,66283
72,44
41119,752
98647,18762
493,185
439580,434283
38112,87
14990,342223
20,374359
91,7117
12134,393
715111,7216
350137,92
440,14525
293,7971
57418,65849
437,449
728319,72539
64,41356
63923,98
677240,978
105605,88139
846266,249962
9798,458
30829,583677
0817,18185
8241,36849
46227,1557
328,696159
468,6319
38546,888
0814,9723
537022,378
53999,2778
16500,853463
39,36
40,99
8088,87425
20,6592
474,296
330,285
737057,55478
433,1151
0530,23353
881018,44611
40287,69262
597174,846
30,816978
64855,72
5723,782
974231,57537
1556,38
32972,8654
965,6727
117,794
96404,826675
802,438257
136,333572
101,84991
9133,927
63153,147
448847,923
60,797
0271,693
05440,19
66234,9418
4304,946
999191,75691
11794,8446
23,84678
1452,7649
6795,52619
825499,26954
525,426717
182810,24785
029,52245
55,51
543893,45662
6357,482
82,396543
766,289524
959,3953
018988,35
21749,512
97557,55136
5826,828
50468,42711
1539,769548
86091,643
51265,644
582,36371
60157,266
55,4562
787,616
1845,82546
0550,83
078,65
770,47456
07,63
078522,4886
1054,3453
59,5225
569,2948
98,5871
1884,882263
5817,7264
193,97
22264,888782
6193,17795
68,531888
180553,651425
00,82
683,6645
870,845
98152,597454
203505,971
06086,18
75926,62139
914,889737
8312,5667
1086,4689
889332,47
34044,2185
0780,878385
263,154123
8913,83
3429,9783
293,139
188163,649
3666,229
992886,6862
46750,69
549,151
65,367445
51229,49
19,113
425702,28
97,9171
63,241137
730211,85926
8338,213816
93,631297
62,93438
0766,855971
94581,954
738,25
2431,498
05,27641
592,151
756,399
70061,29
8365,46
385666,873
414229,253
748803,1365
32,59522
35,346
8916,437123
21,7198
62662,37
17,168264
835,815
186,71
8440,435
971,529
552808,98
688637,15716
891226,267645
24,56
034939,26165
720292,28954
994,488
23,53365
36,65
43631,9185
57969,842
44,3213
668,477
51251,118
54150,141
3070,491
0952,588953
458,24792
620354,21
472259,819
6017,41571
98,529
17,457188
84990,976
012,982
68,192197
561276,277
8124,88799
227,3472
769468,35
160663,864
88725,6242
27,17373
908,293242
9995,23
84,57223
91,6782
72,92
840936,369
385455,67
294,786
453,215
6932,466
0421,164987
17271,69451
1846,88442
697832,56
827,4967
55,12227
35923,95194
061,729998
229439,378
0382,685
669058,32547
24749,56225
919508,81
219,26
76987,43
492382,986699
209,338242
316076,947868
36273,85528
550277,415475
6550,98
24613,25
59385,953
435,541438
61684,173
233969,28
6879,725528
24,82
23028,85973
58579,391791
58,15
15187,54977
500741,955
66760,14443
26435,83
21565,695
8412,3646
6113,971
93,6899
781,2635
56,92143
65,931
5385,84
336237,14134
08,23
794699,63
094,4198
889271,41
862064,673
038492,666114
81012,1911
2632,526
3981,79343
451600,57995
69790,522
083,4238
22,76
2481,172638
1915,9123
23514,73
653,8961
76980,51
6923,66796
37,497514
73,956
3032,93596
64351,25
458695,89195
89248,89492
8320,91
08785,959
18344,1533
080296,92
556432,572385
156630,24
0240,341
42,91
900,237
79,89481
84,36914
033,37542
566252,9774
770,63871
837,221
219,77763
04,13
246227,97391
01,19369
81,3872
64407,62
3379,12
33004,135866
062,84
101,97513
7754,2129
3425,163
56826,49441
6820,1757
517,4696
56399,592274
5414,34636
00,37654
43,68
7228,175
9321,467286
3250,526597
392,219
31,41112
14,89889
62,942591
39371,38
512466,826
56107,775
62,82
22,716
432865,7684
8777,22
860,88817
411970,197
740,97
606021,62
5255,84929
941471,44
30,583777
280,119
47749,424191
35,7895
43347,86
90359,84
54060,44
8500,361
123859,48
893,61852
97,4262
839,1299
19999,182
655,85
9062,398655
23001,537
65,113842
1921,84
377,9513
191111,94
35,35
20,62969
880205,855
623,836
522033,479
323,799882
72,192437
46,536
49959,5683
26137,5949
503,477663
9556,614368
99,887
283299,79882
96,7187
797854,35
213496,521
875,2236
682,1371
6494,5711
86172,629
035,633933
857098,398
01418,91473
426255,69437
477,148
467,1588
135772,18885
79732,27
629,96592
60357,27
636973,68868
17,3154
232,563537
58,1161
6855,494735
903,643
494,148
163708,2622
955,5124
10211,6366
566,86792
254893,85678
0826,264
539240,45545
089,57
62,53
4795,3343
44,41292
42,12
204,678812
2258,928777
0259,65411
69,617718
73,15
64165,936
853,661
681,82361
933,29
886,66472
685,567
189,76751
01031,5958
42,55
888,7695
8621,4168
930,766265
7460,4189
42145,631387
029,17
37,47274
55913,7769
393086,52
218963,61481
8805,1321
928522,2961
291,389
12276,577481
774,7196
8980,135431
325,342
0273,243626
19,6273
51938,764
35512,715995
660662,95998
39320,856643
66,68
22922,613414
003530,188
57091,6487
655788,47654
2159,4588
607646,94
37,26
90609,15
9067,95127
91965,83582
9199,4555
870,93
206865,2382
540,6152
92,24594
37084,73373
67255,34
694,81673
5200,49
392,99
9525,864
54084,76798
07042,7748
1499,73
568,483
12,51348
480,6882
5571,485934
008192,71961
6198,3821
1255,5485
13399,88257
5618,14322
83434,19825
30568,327
300,77
041,527
27424,475258
55,71226
73790,938
323818,351132
73658,799
037,5184
22,966
88,62
982,2247
8730,635483
91,68645
020,13463
85,72
421119,5758
